respID,qID,altID,obsID,profileID,type,price,freshness,image
18,8,3,144,54,Pink Lady,2.5,Average,pinkLady.jpg
19,1,1,145,92,Gala,3,Poor,gala.jpg
19,1,2,145,42,Gala,1.5,Average,gala.jpg
19,1,3,145,79,Pink Lady,1.5,Poor,pinkLady.jpg
19,2,1,146,93,Honeycrisp,3,Poor,honeycrisp.jpg
19,2,2,146,57,Gala,3,Average,gala.jpg
19,2,3,146,75,Red Delicious,1,Poor,redDelicious.jpg
19,3,1,147,100,Red Delicious,3.5,Poor,redDelicious.jpg
19,3,2,147,82,Gala,2,Poor,gala.jpg
19,3,3,147,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
19,4,1,148,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
19,4,2,148,96,Fuji,3.5,Poor,fuji.jpg
19,4,3,148,9,Pink Lady,1.5,Excellent,pinkLady.jpg
19,5,1,149,95,Red Delicious,3,Poor,redDelicious.jpg
19,5,2,149,102,Gala,4,Poor,gala.jpg
19,5,3,149,9,Pink Lady,1.5,Excellent,pinkLady.jpg
19,6,1,150,26,Fuji,3.5,Excellent,fuji.jpg
19,6,2,150,51,Fuji,2.5,Average,fuji.jpg
19,6,3,150,92,Gala,3,Poor,gala.jpg
19,7,1,151,94,Pink Lady,3,Poor,pinkLady.jpg
19,7,2,151,13,Honeycrisp,2,Excellent,honeycrisp.jpg
19,7,3,151,35,Red Delicious,4,Excellent,redDelicious.jpg
19,8,1,152,44,Pink Lady,1.5,Average,pinkLady.jpg
19,8,2,152,3,Honeycrisp,1,Excellent,honeycrisp.jpg
19,8,3,152,102,Gala,4,Poor,gala.jpg
20,1,1,153,47,Gala,2,Average,gala.jpg
20,1,2,153,67,Gala,4,Average,gala.jpg
20,1,3,153,13,Honeycrisp,2,Excellent,honeycrisp.jpg
20,2,1,154,20,Red Delicious,2.5,Excellent,redDelicious.jpg
20,2,2,154,87,Gala,2.5,Poor,gala.jpg
20,2,3,154,74,Pink Lady,1,Poor,pinkLady.jpg
20,3,1,155,101,Fuji,4,Poor,fuji.jpg
20,3,2,155,71,Fuji,1,Poor,fuji.jpg
20,3,3,155,61,Fuji,3.5,Average,fuji.jpg
20,4,1,156,75,Red Delicious,1,Poor,redDelicious.jpg
20,4,2,156,82,Gala,2,Poor,gala.jpg
20,4,3,156,31,Fuji,4,Excellent,fuji.jpg
20,5,1,157,104,Pink Lady,4,Poor,pinkLady.jpg
20,5,2,157,75,Red Delicious,1,Poor,redDelicious.jpg
20,5,3,157,1,Fuji,1,Excellent,fuji.jpg
20,6,1,158,100,Red Delicious,3.5,Poor,redDelicious.jpg
20,6,2,158,48,Honeycrisp,2,Average,honeycrisp.jpg
20,6,3,158,39,Pink Lady,1,Average,pinkLady.jpg
20,7,1,159,64,Pink Lady,3.5,Average,pinkLady.jpg
20,7,2,159,23,Honeycrisp,3,Excellent,honeycrisp.jpg
20,7,3,159,79,Pink Lady,1.5,Poor,pinkLady.jpg
20,8,1,160,63,Honeycrisp,3.5,Average,honeycrisp.jpg
20,8,2,160,11,Fuji,2,Excellent,fuji.jpg
20,8,3,160,29,Pink Lady,3.5,Excellent,pinkLady.jpg
21,1,1,161,65,Red Delicious,3.5,Average,redDelicious.jpg
21,1,2,161,104,Pink Lady,4,Poor,pinkLady.jpg
21,1,3,161,74,Pink Lady,1,Poor,pinkLady.jpg
21,2,1,162,52,Gala,2.5,Average,gala.jpg
21,2,2,162,68,Honeycrisp,4,Average,honeycrisp.jpg
21,2,3,162,61,Fuji,3.5,Average,fuji.jpg
21,3,1,163,105,Red Delicious,4,Poor,redDelicious.jpg
21,3,2,163,74,Pink Lady,1,Poor,pinkLady.jpg
21,3,3,163,60,Red Delicious,3,Average,redDelicious.jpg
21,4,1,164,2,Gala,1,Excellent,gala.jpg
21,4,2,164,52,Gala,2.5,Average,gala.jpg
21,4,3,164,102,Gala,4,Poor,gala.jpg
21,5,1,165,44,Pink Lady,1.5,Average,pinkLady.jpg
21,5,2,165,7,Gala,1.5,Excellent,gala.jpg
21,5,3,165,52,Gala,2.5,Average,gala.jpg
21,6,1,166,58,Honeycrisp,3,Average,honeycrisp.jpg
21,6,2,166,90,Red Delicious,2.5,Poor,redDelicious.jpg
21,6,3,166,44,Pink Lady,1.5,Average,pinkLady.jpg
21,7,1,167,73,Honeycrisp,1,Poor,honeycrisp.jpg
21,7,2,167,89,Pink Lady,2.5,Poor,pinkLady.jpg
21,7,3,167,2,Gala,1,Excellent,gala.jpg
21,8,1,168,4,Pink Lady,1,Excellent,pinkLady.jpg
21,8,2,168,67,Gala,4,Average,gala.jpg
21,8,3,168,96,Fuji,3.5,Poor,fuji.jpg
22,1,1,169,65,Red Delicious,3.5,Average,redDelicious.jpg
22,1,2,169,52,Gala,2.5,Average,gala.jpg
22,1,3,169,95,Red Delicious,3,Poor,redDelicious.jpg
22,2,1,170,32,Gala,4,Excellent,gala.jpg
22,2,2,170,86,Fuji,2.5,Poor,fuji.jpg
22,2,3,170,20,Red Delicious,2.5,Excellent,redDelicious.jpg
22,3,1,171,1,Fuji,1,Excellent,fuji.jpg
22,3,2,171,67,Gala,4,Average,gala.jpg
22,3,3,171,85,Red Delicious,2,Poor,redDelicious.jpg
22,4,1,172,76,Fuji,1.5,Poor,fuji.jpg
22,4,2,172,39,Pink Lady,1,Average,pinkLady.jpg
22,4,3,172,68,Honeycrisp,4,Average,honeycrisp.jpg
22,5,1,173,21,Fuji,3,Excellent,fuji.jpg
22,5,2,173,60,Red Delicious,3,Average,redDelicious.jpg
22,5,3,173,93,Honeycrisp,3,Poor,honeycrisp.jpg
22,6,1,174,31,Fuji,4,Excellent,fuji.jpg
22,6,2,174,9,Pink Lady,1.5,Excellent,pinkLady.jpg
22,6,3,174,11,Fuji,2,Excellent,fuji.jpg
22,7,1,175,23,Honeycrisp,3,Excellent,honeycrisp.jpg
22,7,2,175,50,Red Delicious,2,Average,redDelicious.jpg
22,7,3,175,69,Pink Lady,4,Average,pinkLady.jpg
22,8,1,176,34,Pink Lady,4,Excellent,pinkLady.jpg
22,8,2,176,30,Red Delicious,3.5,Excellent,redDelicious.jpg
22,8,3,176,42,Gala,1.5,Average,gala.jpg
23,1,1,177,70,Red Delicious,4,Average,redDelicious.jpg
23,1,2,177,5,Red Delicious,1,Excellent,redDelicious.jpg
23,1,3,177,61,Fuji,3.5,Average,fuji.jpg
23,2,1,178,97,Gala,3.5,Poor,gala.jpg
23,2,2,178,91,Fuji,3,Poor,fuji.jpg
23,2,3,178,73,Honeycrisp,1,Poor,honeycrisp.jpg
23,3,1,179,104,Pink Lady,4,Poor,pinkLady.jpg
23,3,2,179,20,Red Delicious,2.5,Excellent,redDelicious.jpg
23,3,3,179,51,Fuji,2.5,Average,fuji.jpg
23,4,1,180,93,Honeycrisp,3,Poor,honeycrisp.jpg
23,4,2,180,67,Gala,4,Average,gala.jpg
23,4,3,180,46,Fuji,2,Average,fuji.jpg
23,5,1,181,41,Fuji,1.5,Average,fuji.jpg
23,5,2,181,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
23,5,3,181,55,Red Delicious,2.5,Average,redDelicious.jpg
23,6,1,182,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
23,6,2,182,6,Fuji,1.5,Excellent,fuji.jpg
23,6,3,182,11,Fuji,2,Excellent,fuji.jpg
23,7,1,183,83,Honeycrisp,2,Poor,honeycrisp.jpg
23,7,2,183,48,Honeycrisp,2,Average,honeycrisp.jpg
23,7,3,183,9,Pink Lady,1.5,Excellent,pinkLady.jpg
23,8,1,184,25,Red Delicious,3,Excellent,redDelicious.jpg
23,8,2,184,84,Pink Lady,2,Poor,pinkLady.jpg
23,8,3,184,64,Pink Lady,3.5,Average,pinkLady.jpg
24,1,1,185,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
24,1,2,185,23,Honeycrisp,3,Excellent,honeycrisp.jpg
24,1,3,185,61,Fuji,3.5,Average,fuji.jpg
24,2,1,186,95,Red Delicious,3,Poor,redDelicious.jpg
24,2,2,186,93,Honeycrisp,3,Poor,honeycrisp.jpg
24,2,3,186,42,Gala,1.5,Average,gala.jpg
24,3,1,187,24,Pink Lady,3,Excellent,pinkLady.jpg
24,3,2,187,60,Red Delicious,3,Average,redDelicious.jpg
24,3,3,187,30,Red Delicious,3.5,Excellent,redDelicious.jpg
24,4,1,188,68,Honeycrisp,4,Average,honeycrisp.jpg
24,4,2,188,33,Honeycrisp,4,Excellent,honeycrisp.jpg
24,4,3,188,30,Red Delicious,3.5,Excellent,redDelicious.jpg
24,5,1,189,21,Fuji,3,Excellent,fuji.jpg
24,5,2,189,11,Fuji,2,Excellent,fuji.jpg
24,5,3,189,60,Red Delicious,3,Average,redDelicious.jpg
24,6,1,190,7,Gala,1.5,Excellent,gala.jpg
24,6,2,190,29,Pink Lady,3.5,Excellent,pinkLady.jpg
24,6,3,190,89,Pink Lady,2.5,Poor,pinkLady.jpg
24,7,1,191,5,Red Delicious,1,Excellent,redDelicious.jpg
24,7,2,191,43,Honeycrisp,1.5,Average,honeycrisp.jpg
24,7,3,191,100,Red Delicious,3.5,Poor,redDelicious.jpg
24,8,1,192,5,Red Delicious,1,Excellent,redDelicious.jpg
24,8,2,192,25,Red Delicious,3,Excellent,redDelicious.jpg
24,8,3,192,41,Fuji,1.5,Average,fuji.jpg
25,1,1,193,65,Red Delicious,3.5,Average,redDelicious.jpg
25,1,2,193,44,Pink Lady,1.5,Average,pinkLady.jpg
25,1,3,193,58,Honeycrisp,3,Average,honeycrisp.jpg
25,2,1,194,1,Fuji,1,Excellent,fuji.jpg
25,2,2,194,37,Gala,1,Average,gala.jpg
25,2,3,194,68,Honeycrisp,4,Average,honeycrisp.jpg
25,3,1,195,75,Red Delicious,1,Poor,redDelicious.jpg
25,3,2,195,93,Honeycrisp,3,Poor,honeycrisp.jpg
25,3,3,195,47,Gala,2,Average,gala.jpg
25,4,1,196,35,Red Delicious,4,Excellent,redDelicious.jpg
25,4,2,196,37,Gala,1,Average,gala.jpg
25,4,3,196,103,Honeycrisp,4,Poor,honeycrisp.jpg
25,5,1,197,45,Red Delicious,1.5,Average,redDelicious.jpg
25,5,2,197,65,Red Delicious,3.5,Average,redDelicious.jpg
25,5,3,197,83,Honeycrisp,2,Poor,honeycrisp.jpg
25,6,1,198,15,Red Delicious,2,Excellent,redDelicious.jpg
25,6,2,198,101,Fuji,4,Poor,fuji.jpg
25,6,3,198,35,Red Delicious,4,Excellent,redDelicious.jpg
25,7,1,199,46,Fuji,2,Average,fuji.jpg
25,7,2,199,20,Red Delicious,2.5,Excellent,redDelicious.jpg
25,7,3,199,26,Fuji,3.5,Excellent,fuji.jpg
25,8,1,200,73,Honeycrisp,1,Poor,honeycrisp.jpg
25,8,2,200,70,Red Delicious,4,Average,redDelicious.jpg
25,8,3,200,59,Pink Lady,3,Average,pinkLady.jpg
26,1,1,201,4,Pink Lady,1,Excellent,pinkLady.jpg
26,1,2,201,92,Gala,3,Poor,gala.jpg
26,1,3,201,65,Red Delicious,3.5,Average,redDelicious.jpg
26,2,1,202,36,Fuji,1,Average,fuji.jpg
26,2,2,202,97,Gala,3.5,Poor,gala.jpg
26,2,3,202,84,Pink Lady,2,Poor,pinkLady.jpg
26,3,1,203,57,Gala,3,Average,gala.jpg
26,3,2,203,11,Fuji,2,Excellent,fuji.jpg
26,3,3,203,49,Pink Lady,2,Average,pinkLady.jpg
26,4,1,204,29,Pink Lady,3.5,Excellent,pinkLady.jpg
26,4,2,204,42,Gala,1.5,Average,gala.jpg
26,4,3,204,4,Pink Lady,1,Excellent,pinkLady.jpg
26,5,1,205,56,Fuji,3,Average,fuji.jpg
26,5,2,205,41,Fuji,1.5,Average,fuji.jpg
26,5,3,205,73,Honeycrisp,1,Poor,honeycrisp.jpg
26,6,1,206,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
26,6,2,206,51,Fuji,2.5,Average,fuji.jpg
26,6,3,206,21,Fuji,3,Excellent,fuji.jpg
26,7,1,207,21,Fuji,3,Excellent,fuji.jpg
26,7,2,207,10,Red Delicious,1.5,Excellent,redDelicious.jpg
26,7,3,207,101,Fuji,4,Poor,fuji.jpg
26,8,1,208,73,Honeycrisp,1,Poor,honeycrisp.jpg
26,8,2,208,94,Pink Lady,3,Poor,pinkLady.jpg
26,8,3,208,11,Fuji,2,Excellent,fuji.jpg
27,1,1,209,22,Gala,3,Excellent,gala.jpg
27,1,2,209,60,Red Delicious,3,Average,redDelicious.jpg
27,1,3,209,77,Gala,1.5,Poor,gala.jpg
27,2,1,210,91,Fuji,3,Poor,fuji.jpg
27,2,2,210,74,Pink Lady,1,Poor,pinkLady.jpg
27,2,3,210,38,Honeycrisp,1,Average,honeycrisp.jpg
27,3,1,211,4,Pink Lady,1,Excellent,pinkLady.jpg
27,3,2,211,12,Gala,2,Excellent,gala.jpg
27,3,3,211,51,Fuji,2.5,Average,fuji.jpg
27,4,1,212,19,Pink Lady,2.5,Excellent,pinkLady.jpg
27,4,2,212,7,Gala,1.5,Excellent,gala.jpg
27,4,3,212,65,Red Delicious,3.5,Average,redDelicious.jpg
27,5,1,213,45,Red Delicious,1.5,Average,redDelicious.jpg
27,5,2,213,5,Red Delicious,1,Excellent,redDelicious.jpg
27,5,3,213,85,Red Delicious,2,Poor,redDelicious.jpg
27,6,1,214,39,Pink Lady,1,Average,pinkLady.jpg
27,6,2,214,82,Gala,2,Poor,gala.jpg
27,6,3,214,7,Gala,1.5,Excellent,gala.jpg
27,7,1,215,74,Pink Lady,1,Poor,pinkLady.jpg
27,7,2,215,54,Pink Lady,2.5,Average,pinkLady.jpg
27,7,3,215,64,Pink Lady,3.5,Average,pinkLady.jpg
27,8,1,216,69,Pink Lady,4,Average,pinkLady.jpg
27,8,2,216,29,Pink Lady,3.5,Excellent,pinkLady.jpg
27,8,3,216,90,Red Delicious,2.5,Poor,redDelicious.jpg
28,1,1,217,75,Red Delicious,1,Poor,redDelicious.jpg
28,1,2,217,43,Honeycrisp,1.5,Average,honeycrisp.jpg
28,1,3,217,60,Red Delicious,3,Average,redDelicious.jpg
28,2,1,218,13,Honeycrisp,2,Excellent,honeycrisp.jpg
28,2,2,218,29,Pink Lady,3.5,Excellent,pinkLady.jpg
28,2,3,218,103,Honeycrisp,4,Poor,honeycrisp.jpg
28,3,1,219,84,Pink Lady,2,Poor,pinkLady.jpg
28,3,2,219,7,Gala,1.5,Excellent,gala.jpg
28,3,3,219,75,Red Delicious,1,Poor,redDelicious.jpg
28,4,1,220,42,Gala,1.5,Average,gala.jpg
28,4,2,220,11,Fuji,2,Excellent,fuji.jpg
28,4,3,220,85,Red Delicious,2,Poor,redDelicious.jpg
28,5,1,221,1,Fuji,1,Excellent,fuji.jpg
28,5,2,221,21,Fuji,3,Excellent,fuji.jpg
28,5,3,221,36,Fuji,1,Average,fuji.jpg
28,6,1,222,6,Fuji,1.5,Excellent,fuji.jpg
28,6,2,222,70,Red Delicious,4,Average,redDelicious.jpg
28,6,3,222,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
28,7,1,223,75,Red Delicious,1,Poor,redDelicious.jpg
28,7,2,223,51,Fuji,2.5,Average,fuji.jpg
28,7,3,223,19,Pink Lady,2.5,Excellent,pinkLady.jpg
28,8,1,224,97,Gala,3.5,Poor,gala.jpg
28,8,2,224,95,Red Delicious,3,Poor,redDelicious.jpg
28,8,3,224,91,Fuji,3,Poor,fuji.jpg
29,1,1,225,82,Gala,2,Poor,gala.jpg
29,1,2,225,32,Gala,4,Excellent,gala.jpg
29,1,3,225,20,Red Delicious,2.5,Excellent,redDelicious.jpg
29,2,1,226,97,Gala,3.5,Poor,gala.jpg
29,2,2,226,105,Red Delicious,4,Poor,redDelicious.jpg
29,2,3,226,31,Fuji,4,Excellent,fuji.jpg
29,3,1,227,62,Gala,3.5,Average,gala.jpg
29,3,2,227,102,Gala,4,Poor,gala.jpg
29,3,3,227,30,Red Delicious,3.5,Excellent,redDelicious.jpg
29,4,1,228,51,Fuji,2.5,Average,fuji.jpg
29,4,2,228,89,Pink Lady,2.5,Poor,pinkLady.jpg
29,4,3,228,69,Pink Lady,4,Average,pinkLady.jpg
29,5,1,229,23,Honeycrisp,3,Excellent,honeycrisp.jpg
29,5,2,229,56,Fuji,3,Average,fuji.jpg
29,5,3,229,64,Pink Lady,3.5,Average,pinkLady.jpg
29,6,1,230,31,Fuji,4,Excellent,fuji.jpg
29,6,2,230,83,Honeycrisp,2,Poor,honeycrisp.jpg
29,6,3,230,73,Honeycrisp,1,Poor,honeycrisp.jpg
29,7,1,231,97,Gala,3.5,Poor,gala.jpg
29,7,2,231,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
29,7,3,231,2,Gala,1,Excellent,gala.jpg
29,8,1,232,99,Pink Lady,3.5,Poor,pinkLady.jpg
29,8,2,232,91,Fuji,3,Poor,fuji.jpg
29,8,3,232,12,Gala,2,Excellent,gala.jpg
30,1,1,233,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
30,1,2,233,24,Pink Lady,3,Excellent,pinkLady.jpg
30,1,3,233,91,Fuji,3,Poor,fuji.jpg
30,2,1,234,69,Pink Lady,4,Average,pinkLady.jpg
30,2,2,234,89,Pink Lady,2.5,Poor,pinkLady.jpg
30,2,3,234,20,Red Delicious,2.5,Excellent,redDelicious.jpg
30,3,1,235,44,Pink Lady,1.5,Average,pinkLady.jpg
30,3,2,235,14,Pink Lady,2,Excellent,pinkLady.jpg
30,3,3,235,81,Fuji,2,Poor,fuji.jpg
30,4,1,236,12,Gala,2,Excellent,gala.jpg
30,4,2,236,21,Fuji,3,Excellent,fuji.jpg
30,4,3,236,4,Pink Lady,1,Excellent,pinkLady.jpg
30,5,1,237,48,Honeycrisp,2,Average,honeycrisp.jpg
30,5,2,237,22,Gala,3,Excellent,gala.jpg
30,5,3,237,33,Honeycrisp,4,Excellent,honeycrisp.jpg
30,6,1,238,86,Fuji,2.5,Poor,fuji.jpg
30,6,2,238,74,Pink Lady,1,Poor,pinkLady.jpg
30,6,3,238,48,Honeycrisp,2,Average,honeycrisp.jpg
30,7,1,239,1,Fuji,1,Excellent,fuji.jpg
30,7,2,239,103,Honeycrisp,4,Poor,honeycrisp.jpg
30,7,3,239,30,Red Delicious,3.5,Excellent,redDelicious.jpg
30,8,1,240,76,Fuji,1.5,Poor,fuji.jpg
30,8,2,240,43,Honeycrisp,1.5,Average,honeycrisp.jpg
30,8,3,240,67,Gala,4,Average,gala.jpg
31,1,1,241,81,Fuji,2,Poor,fuji.jpg
31,1,2,241,80,Red Delicious,1.5,Poor,redDelicious.jpg
31,1,3,241,52,Gala,2.5,Average,gala.jpg
31,2,1,242,3,Honeycrisp,1,Excellent,honeycrisp.jpg
31,2,2,242,94,Pink Lady,3,Poor,pinkLady.jpg
31,2,3,242,13,Honeycrisp,2,Excellent,honeycrisp.jpg
31,3,1,243,94,Pink Lady,3,Poor,pinkLady.jpg
31,3,2,243,37,Gala,1,Average,gala.jpg
31,3,3,243,75,Red Delicious,1,Poor,redDelicious.jpg
31,4,1,244,66,Fuji,4,Average,fuji.jpg
31,4,2,244,84,Pink Lady,2,Poor,pinkLady.jpg
31,4,3,244,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
31,5,1,245,25,Red Delicious,3,Excellent,redDelicious.jpg
31,5,2,245,50,Red Delicious,2,Average,redDelicious.jpg
31,5,3,245,91,Fuji,3,Poor,fuji.jpg
31,6,1,246,21,Fuji,3,Excellent,fuji.jpg
31,6,2,246,61,Fuji,3.5,Average,fuji.jpg
31,6,3,246,87,Gala,2.5,Poor,gala.jpg
31,7,1,247,94,Pink Lady,3,Poor,pinkLady.jpg
31,7,2,247,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
31,7,3,247,85,Red Delicious,2,Poor,redDelicious.jpg
31,8,1,248,38,Honeycrisp,1,Average,honeycrisp.jpg
31,8,2,248,105,Red Delicious,4,Poor,redDelicious.jpg
31,8,3,248,75,Red Delicious,1,Poor,redDelicious.jpg
32,1,1,249,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
32,1,2,249,17,Gala,2.5,Excellent,gala.jpg
32,1,3,249,96,Fuji,3.5,Poor,fuji.jpg
32,2,1,250,79,Pink Lady,1.5,Poor,pinkLady.jpg
32,2,2,250,46,Fuji,2,Average,fuji.jpg
32,2,3,250,48,Honeycrisp,2,Average,honeycrisp.jpg
32,3,1,251,36,Fuji,1,Average,fuji.jpg
32,3,2,251,95,Red Delicious,3,Poor,redDelicious.jpg
32,3,3,251,10,Red Delicious,1.5,Excellent,redDelicious.jpg
32,4,1,252,86,Fuji,2.5,Poor,fuji.jpg
32,4,2,252,54,Pink Lady,2.5,Average,pinkLady.jpg
32,4,3,252,34,Pink Lady,4,Excellent,pinkLady.jpg
32,5,1,253,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
32,5,2,253,102,Gala,4,Poor,gala.jpg
32,5,3,253,39,Pink Lady,1,Average,pinkLady.jpg
32,6,1,254,89,Pink Lady,2.5,Poor,pinkLady.jpg
32,6,2,254,104,Pink Lady,4,Poor,pinkLady.jpg
32,6,3,254,95,Red Delicious,3,Poor,redDelicious.jpg
32,7,1,255,72,Gala,1,Poor,gala.jpg
32,7,2,255,44,Pink Lady,1.5,Average,pinkLady.jpg
32,7,3,255,70,Red Delicious,4,Average,redDelicious.jpg
32,8,1,256,65,Red Delicious,3.5,Average,redDelicious.jpg
32,8,2,256,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
32,8,3,256,15,Red Delicious,2,Excellent,redDelicious.jpg
33,1,1,257,82,Gala,2,Poor,gala.jpg
33,1,2,257,51,Fuji,2.5,Average,fuji.jpg
33,1,3,257,71,Fuji,1,Poor,fuji.jpg
33,2,1,258,74,Pink Lady,1,Poor,pinkLady.jpg
33,2,2,258,36,Fuji,1,Average,fuji.jpg
33,2,3,258,90,Red Delicious,2.5,Poor,redDelicious.jpg
33,3,1,259,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
33,3,2,259,23,Honeycrisp,3,Excellent,honeycrisp.jpg
33,3,3,259,92,Gala,3,Poor,gala.jpg
33,4,1,260,84,Pink Lady,2,Poor,pinkLady.jpg
33,4,2,260,33,Honeycrisp,4,Excellent,honeycrisp.jpg
33,4,3,260,68,Honeycrisp,4,Average,honeycrisp.jpg
33,5,1,261,90,Red Delicious,2.5,Poor,redDelicious.jpg
33,5,2,261,105,Red Delicious,4,Poor,redDelicious.jpg
33,5,3,261,36,Fuji,1,Average,fuji.jpg
33,6,1,262,84,Pink Lady,2,Poor,pinkLady.jpg
33,6,2,262,67,Gala,4,Average,gala.jpg
33,6,3,262,68,Honeycrisp,4,Average,honeycrisp.jpg
33,7,1,263,100,Red Delicious,3.5,Poor,redDelicious.jpg
33,7,2,263,65,Red Delicious,3.5,Average,redDelicious.jpg
33,7,3,263,90,Red Delicious,2.5,Poor,redDelicious.jpg
33,8,1,264,2,Gala,1,Excellent,gala.jpg
33,8,2,264,10,Red Delicious,1.5,Excellent,redDelicious.jpg
33,8,3,264,70,Red Delicious,4,Average,redDelicious.jpg
34,1,1,265,105,Red Delicious,4,Poor,redDelicious.jpg
34,1,2,265,31,Fuji,4,Excellent,fuji.jpg
34,1,3,265,68,Honeycrisp,4,Average,honeycrisp.jpg
34,2,1,266,52,Gala,2.5,Average,gala.jpg
34,2,2,266,103,Honeycrisp,4,Poor,honeycrisp.jpg
34,2,3,266,68,Honeycrisp,4,Average,honeycrisp.jpg
34,3,1,267,77,Gala,1.5,Poor,gala.jpg
34,3,2,267,65,Red Delicious,3.5,Average,redDelicious.jpg
34,3,3,267,3,Honeycrisp,1,Excellent,honeycrisp.jpg
34,4,1,268,72,Gala,1,Poor,gala.jpg
34,4,2,268,83,Honeycrisp,2,Poor,honeycrisp.jpg
34,4,3,268,64,Pink Lady,3.5,Average,pinkLady.jpg
34,5,1,269,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
34,5,2,269,36,Fuji,1,Average,fuji.jpg
34,5,3,269,84,Pink Lady,2,Poor,pinkLady.jpg
34,6,1,270,64,Pink Lady,3.5,Average,pinkLady.jpg
34,6,2,270,37,Gala,1,Average,gala.jpg
34,6,3,270,99,Pink Lady,3.5,Poor,pinkLady.jpg
34,7,1,271,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
34,7,2,271,11,Fuji,2,Excellent,fuji.jpg
34,7,3,271,37,Gala,1,Average,gala.jpg
34,8,1,272,68,Honeycrisp,4,Average,honeycrisp.jpg
34,8,2,272,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
34,8,3,272,80,Red Delicious,1.5,Poor,redDelicious.jpg
35,1,1,273,56,Fuji,3,Average,fuji.jpg
35,1,2,273,69,Pink Lady,4,Average,pinkLady.jpg
35,1,3,273,40,Red Delicious,1,Average,redDelicious.jpg
35,2,1,274,102,Gala,4,Poor,gala.jpg
35,2,2,274,39,Pink Lady,1,Average,pinkLady.jpg
35,2,3,274,68,Honeycrisp,4,Average,honeycrisp.jpg
35,3,1,275,60,Red Delicious,3,Average,redDelicious.jpg
35,3,2,275,94,Pink Lady,3,Poor,pinkLady.jpg
35,3,3,275,33,Honeycrisp,4,Excellent,honeycrisp.jpg
35,4,1,276,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
35,4,2,276,25,Red Delicious,3,Excellent,redDelicious.jpg
35,4,3,276,89,Pink Lady,2.5,Poor,pinkLady.jpg
35,5,1,277,95,Red Delicious,3,Poor,redDelicious.jpg
35,5,2,277,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
35,5,3,277,46,Fuji,2,Average,fuji.jpg
35,6,1,278,21,Fuji,3,Excellent,fuji.jpg
35,6,2,278,76,Fuji,1.5,Poor,fuji.jpg
35,6,3,278,10,Red Delicious,1.5,Excellent,redDelicious.jpg
35,7,1,279,73,Honeycrisp,1,Poor,honeycrisp.jpg
35,7,2,279,10,Red Delicious,1.5,Excellent,redDelicious.jpg
35,7,3,279,50,Red Delicious,2,Average,redDelicious.jpg
35,8,1,280,85,Red Delicious,2,Poor,redDelicious.jpg
35,8,2,280,1,Fuji,1,Excellent,fuji.jpg
35,8,3,280,3,Honeycrisp,1,Excellent,honeycrisp.jpg
36,1,1,281,42,Gala,1.5,Average,gala.jpg
36,1,2,281,75,Red Delicious,1,Poor,redDelicious.jpg
36,1,3,281,48,Honeycrisp,2,Average,honeycrisp.jpg
36,2,1,282,96,Fuji,3.5,Poor,fuji.jpg
36,2,2,282,97,Gala,3.5,Poor,gala.jpg
36,2,3,282,87,Gala,2.5,Poor,gala.jpg
36,3,1,283,37,Gala,1,Average,gala.jpg
36,3,2,283,71,Fuji,1,Poor,fuji.jpg
36,3,3,283,38,Honeycrisp,1,Average,honeycrisp.jpg
36,4,1,284,71,Fuji,1,Poor,fuji.jpg
36,4,2,284,29,Pink Lady,3.5,Excellent,pinkLady.jpg
36,4,3,284,56,Fuji,3,Average,fuji.jpg
36,5,1,285,90,Red Delicious,2.5,Poor,redDelicious.jpg
36,5,2,285,61,Fuji,3.5,Average,fuji.jpg
36,5,3,285,11,Fuji,2,Excellent,fuji.jpg
36,6,1,286,87,Gala,2.5,Poor,gala.jpg
36,6,2,286,95,Red Delicious,3,Poor,redDelicious.jpg
36,6,3,286,85,Red Delicious,2,Poor,redDelicious.jpg
36,7,1,287,93,Honeycrisp,3,Poor,honeycrisp.jpg
36,7,2,287,105,Red Delicious,4,Poor,redDelicious.jpg
36,7,3,287,6,Fuji,1.5,Excellent,fuji.jpg
36,8,1,288,91,Fuji,3,Poor,fuji.jpg
36,8,2,288,74,Pink Lady,1,Poor,pinkLady.jpg
36,8,3,288,21,Fuji,3,Excellent,fuji.jpg
